,osmid,label
8412,11524899978,0.0
8413,8348441979,0.0
8414,8348441974,0.0
8415,8348441976,0.0
8416,4971884633,2.0
8417,8348797346,0.0
8418,4971884630,2.0
8419,4971884638,2.0
8420,4971884629,2.0
8421,5762701823,0.0
8422,5762701822,0.0
8423,5762703457,0.0
8424,5762703455,0.0
8425,6627102191,0.0
8426,6661001639,2.0
8427,6661001663,2.0
8428,6661001662,2.0
8429,6661001647,2.0
8430,6661001668,2.0
8431,3344036999,3.0
8432,11414739063,3.0
8433,3344037021,3.0
8434,3344037007,3.0
8435,5762747120,0.0
8436,3344034991,2.0
8437,3344035678,2.0
8438,3344034992,2.0
8439,8359951269,2.0
8440,5767101920,2.0
8441,8348304721,3.0
8442,3296631164,3.0
8443,8348304722,3.0
8444,8348304723,3.0
8445,5750779281,3.0
8446,5767711688,0.0
8447,2869787328,0.0
8448,2869787327,3.0
8449,366449240,0.0
8450,5733266301,0.0
8451,5755674308,3.0
8452,5755674304,3.0
8453,8370385552,3.0
8454,8370385551,3.0
8455,5755675987,0.0
8456,8366548385,3.0
8457,370556300,3.0
8458,5308090217,3.0
8459,366377680,3.0
8460,3296631218,3.0
8461,2918606254,3.0
8462,5740701157,3.0
8463,7821164914,3.0
8464,7821164912,3.0
8465,5740451517,3.0
8466,366392568,2.0
8467,5653035464,3.0
8468,8366547105,2.0
8469,2401066939,2.0
8470,5653126100,2.0
8471,5764916776,0.0
8472,5764871823,0.0
8473,5764871824,0.0
8474,5764818903,0.0
8475,5764818912,0.0
8476,366419418,2.0
8477,5755050326,2.0
8478,5755050328,2.0
8479,2191963751,2.0
8480,2191963747,2.0
8481,3656174322,0.0
8482,7813586911,0.0
8483,7813586912,0.0
8484,8359860944,0.0
8485,7813586908,0.0
8486,12116332963,0.0
8487,3378029844,0.0
8488,9582671216,0.0
8489,5738480241,0.0
8490,5738480234,0.0
8491,5769912147,3.0
8492,5769558761,3.0
8493,5769558759,3.0
8494,5769558807,2.0
8495,5655390573,3.0
8496,5769540765,3.0
8497,5767101908,0.0
8498,5767101906,0.0
8499,5769540755,2.0
8500,5769558630,2.0
8501,366466796,2.0
8502,11118134131,3.0
8503,1997154774,2.0
8504,1997154404,2.0
8505,1997154528,2.0
8506,4616051258,0.0
8507,5788957689,0.0
8508,366439630,0.0
8509,6751175536,0.0
8510,366368313,0.0
8511,6468025282,0.0
8512,2692556785,0.0
8513,1996745180,0.0
8514,5816774819,0.0
8515,366462922,3.0
8516,6791076700,3.0
8517,6791076698,3.0
8518,6791076697,3.0
8519,2469697628,1.0
8520,8890105340,2.0
8521,8890105342,2.0
8522,366389869,2.0
8523,1996745668,2.0
8524,8890105325,2.0
8525,5813858481,3.0
8526,5813858479,3.0
8527,5813858469,0.0
8528,5813858470,0.0
8529,5813858480,1.0
8530,6640026590,1.0
8531,6640035938,1.0
8532,2302073747,3.0
8533,5051610783,3.0
8534,6640026592,1.0
8535,6788952769,2.0
8536,4616143772,3.0
8537,6788929496,3.0
8538,4628844527,3.0
8539,2300363373,3.0
8540,1997154385,0.0
8541,5816931412,0.0
8542,4979973982,0.0
8543,4979973979,0.0
8544,4979973978,0.0
8545,6334995595,3.0
8546,6334995364,3.0
8547,6334995594,3.0
8548,6334995593,3.0
8549,2351177744,3.0
8550,6349849942,2.0
8551,6349849943,2.0
8552,6349849929,2.0
8553,6349849930,3.0
8554,6349849933,3.0
8555,6720471791,2.0
8556,6720471792,2.0
8557,6720471829,2.0
8558,6720471828,2.0
8559,710021194,2.0
8560,9239351708,3.0
8561,6332498997,3.0
8562,6332498996,3.0
8563,11217228397,3.0
8564,11217228407,3.0
8565,1097710279,0.0
8566,3654067014,0.0
8567,366453564,0.0
8568,737167478,0.0
8569,6334924133,2.0
8570,366440712,2.0
8571,3734437537,2.0
8572,3717176330,2.0
8573,2291045534,0.0
8574,366474751,2.0
8575,6729322750,2.0
8576,5769504904,2.0
8577,3463111578,2.0
8578,6729322743,2.0
8579,3463112595,2.0
8580,710640668,0.0
8581,2332692765,0.0
8582,366468183,0.0
8583,366419844,0.0
8584,1375483041,0.0
8585,11925831721,0.0
8586,7144819811,0.0
8587,5873236316,0.0
8588,5873236317,0.0
8589,5873236318,0.0
8590,5748453406,3.0
8591,4178522005,0.0
8592,5748453404,0.0
8593,5748453405,0.0
8594,11508448829,0.0
8595,5753346848,3.0
8596,5753346925,3.0
8597,5753346921,2.0
8598,5753346922,2.0
8599,3220146038,2.0
8600,5769785368,2.0
8601,9756183979,2.0
8602,9756183978,2.0
8603,5303300595,2.0
8604,5769753328,2.0
8605,8366477976,3.0
8606,8366477987,2.0
8607,7724949157,2.0
8608,7724949156,2.0
8609,5119196028,2.0
8610,5755196888,3.0
8611,7724926684,3.0
8612,7724926683,3.0
8613,5755196845,3.0
8614,366472730,3.0
8615,5753017383,2.0
8616,11508365142,3.0
8617,5753017449,2.0
8618,5753017354,2.0
8619,5753017446,2.0
8620,5750784186,3.0
8621,8345818723,3.0
8622,8345818725,3.0
8623,3220145682,3.0
8624,5750785424,3.0
8625,8347892417,3.0
8626,5753413597,3.0
8627,5753413595,3.0
8628,5753413524,3.0
8629,5753413523,3.0
8630,5750509082,2.0
8631,5750509079,2.0
8632,5750509067,2.0
8633,5750509083,2.0
8634,5750509088,2.0
8635,5733258040,0.0
8636,5733258039,0.0
8637,5733258072,0.0
8638,5733258069,0.0
8639,5733258038,0.0
8640,3220146407,3.0
8641,8347841151,3.0
8642,8347841156,3.0
8643,8347841152,3.0
8644,8348048298,3.0
8645,5751067200,2.0
8646,5748495534,2.0
8647,5748495539,2.0
8648,5735589508,2.0
8649,5751066689,2.0
8650,5753180946,2.0
8651,5753414864,3.0
8652,3220146084,3.0
8653,5753306339,3.0
8654,5753381940,3.0
8655,366373778,3.0
8656,8359577700,0.0
8657,8359577691,0.0
8658,5748241026,0.0
8659,5748241024,0.0
8660,8814601671,3.0
8661,7722306090,3.0
8662,7722306086,3.0
8663,7722306091,3.0
8664,7876111395,3.0
8665,7768156819,2.0
8666,3376112348,2.0
8667,3376112344,2.0
8668,6657145759,2.0
8669,7768141375,2.0
8670,5763153224,2.0
8671,5763153215,2.0
8672,5767076375,2.0
8673,5767076370,2.0
8674,5767076382,2.0
8675,5757874271,2.0
8676,5757873403,2.0
8677,5757873405,2.0
8678,9704434424,2.0
8679,8359926635,2.0
8680,8345344589,2.0
8681,8349038498,2.0
8682,5735414144,3.0
8683,3220146779,3.0
8684,3220146810,2.0
8685,5740106071,0.0
8686,5740111265,0.0
8687,5740111269,0.0
8688,8359725727,0.0
8689,5740111279,0.0
8690,5755046081,3.0
8691,5753106542,3.0
8692,5753106540,3.0
8693,5753106541,3.0
8694,5755046221,3.0
8695,7804432220,2.0
8696,5767231647,2.0
8697,5767231652,2.0
8698,5767231641,2.0
8699,5767231644,2.0
8700,5771996978,3.0
8701,8345078406,3.0
8702,5771996988,3.0
8703,5771996920,3.0
8704,366418909,3.0
8705,5738538349,3.0
8706,5738538356,3.0
8707,5738538357,3.0
8708,5738538384,3.0
8709,366446658,3.0
8710,8344695574,0.0
8711,8344695573,0.0
8712,5748076207,0.0
8713,8344695575,0.0
8714,5748076177,0.0
8715,5753306348,2.0
8716,3220146234,2.0
8717,3220146245,2.0
8718,8366246569,2.0
8719,8366246568,2.0
8720,5748074721,3.0
8721,8359886487,3.0
8722,8359886486,3.0
8723,5748074762,3.0
8724,5748074617,3.0
8725,5735892185,2.0
8726,5735891505,3.0
8727,5735892222,2.0
8728,8366893466,2.0
8729,5735892245,2.0
8730,5769895106,3.0
8731,5769894755,3.0
8732,7725243267,3.0
8733,5769978462,3.0
8734,8345079378,3.0
8735,5755678198,3.0
8736,5755678990,3.0
8737,5733067863,3.0
8738,5733067822,3.0
8739,5755678991,3.0
8740,5751063502,3.0
8741,5751063504,3.0
8742,11846493978,3.0
8743,5751066374,3.0
8744,5751063506,3.0
8745,5753466608,3.0
8746,5753466597,3.0
8747,5753466613,3.0
8748,5753466922,3.0
8749,5753466600,3.0
8750,9396086740,3.0
8751,5735273317,3.0
8752,5755254369,3.0
8753,5755254336,2.0
8754,5755238156,3.0
8755,5769301735,2.0
8756,5769305384,2.0
8757,5156683325,2.0
8758,5769301734,2.0
8759,5156683330,2.0
8760,5750735785,0.0
8761,5750735786,0.0
8762,5750735732,0.0
8763,5750735733,0.0
8764,5750695029,0.0
8765,5748518827,2.0
8766,5748518826,2.0
8767,5748518914,2.0
8768,5748518913,2.0
8769,5748519666,2.0
8770,5748241030,0.0
8771,5748241028,0.0
8772,5748095795,0.0
8773,5748241033,0.0
8774,3378030011,0.0
8775,3376518719,3.0
8776,5752789333,3.0
8777,5752789334,3.0
8778,5752789353,3.0
8779,5752789354,3.0
8780,4178488548,2.0
8781,4178488073,2.0
8782,5748370481,2.0
8783,5748370482,2.0
8784,366408526,2.0
8785,5735302640,2.0
8786,5735302657,2.0
8787,5735302658,2.0
8788,8366786104,2.0
8789,3220146729,2.0
8790,5740180436,3.0
8791,3220146382,3.0
8792,5748074789,3.0
8793,5748074788,3.0
8794,5755254576,3.0
8795,8360995889,2.0
8796,7802064754,2.0
8797,5748495551,2.0
8798,5748495548,2.0
8799,5748495549,2.0
8800,5733201537,3.0
8801,12165750596,3.0
8802,5733199500,3.0
8803,9753901862,3.0
8804,8366258488,3.0
8805,5119038300,3.0
8806,5735323476,3.0
8807,5735323477,3.0
8808,5735323489,3.0
8809,366461347,3.0
8810,8360891864,3.0
8811,5738377333,3.0
8812,5738377322,3.0
8813,5738377321,3.0
8814,5738377334,3.0
8815,5755678202,3.0
8816,5755678219,3.0
8817,5755678220,3.0
8818,5755678954,3.0
8819,366474930,3.0
8820,5740276075,3.0
8821,12110008819,3.0
8822,5740276458,3.0
8823,5740276455,3.0
8824,4865562439,3.0
8825,5750472620,2.0
8826,366377556,2.0
8827,1603921378,2.0
8828,5750472619,2.0
8829,8359369769,3.0
8830,7767820567,2.0
8831,7767820560,2.0
8832,3376115684,2.0
8833,7767820554,2.0
8834,7767820558,2.0
8835,8370122931,3.0
8836,8370122927,3.0
8837,3220145982,3.0
8838,8367968659,3.0
8839,5755254626,2.0
8840,5762644497,2.0
8841,5762644502,2.0
8842,5762644501,2.0
8843,5762644525,2.0
8844,5762644467,2.0
8845,366459366,0.0
8846,8344864837,0.0
8847,8344862569,0.0
8848,8344862564,0.0
8849,5751092201,0.0
8850,5762644474,2.0
8851,3296777021,2.0
8852,8347568819,2.0
8853,3296777001,2.0
8854,3296776986,2.0
8855,5755581760,0.0
8856,5755581762,0.0
8857,5755581761,0.0
8858,5755675933,0.0
8859,5755675938,0.0
8860,8366384053,3.0
8861,7724949100,3.0
8862,9657859874,3.0
8863,7724926653,3.0
8864,5119192582,3.0
8865,3378029887,0.0
8866,5740353644,0.0
8867,5740353645,0.0
8868,3378029997,0.0
8869,3378029993,0.0
8870,5740581608,3.0
8871,5740581607,3.0
8872,5740581614,3.0
8873,5740581610,3.0
8874,4115882042,3.0
8875,5751092179,3.0
8876,5751092175,3.0
8877,7768205744,3.0
8878,5751092189,3.0
8879,8359411527,3.0
8880,8141356723,3.0
8881,4069486250,3.0
8882,5748254911,3.0
8883,12136802740,3.0
8884,12136802739,3.0
8885,2414288507,3.0
8886,2092411623,3.0
8887,5778364295,3.0
8888,5778202172,3.0
8889,5755405579,2.0
8890,5750642991,2.0
8891,5750642989,2.0
8892,5750642990,2.0
8893,3376115535,2.0
8894,5752848928,3.0
8895,5752849001,3.0
8896,5752849333,3.0
8897,8345396075,3.0
8898,5752849335,3.0
8899,5755027933,3.0
8900,5755027947,3.0
8901,11749645054,3.0
8902,3220146174,3.0
8903,3220146142,3.0
8904,5769337191,2.0
8905,5769337171,2.0
8906,5769337167,2.0
8907,366475052,2.0
8908,5769337187,2.0
8909,5721686008,1.0
8910,5998453339,1.0
8911,2513642435,1.0
8912,2513642434,1.0
8913,11491215620,1.0
8914,366439908,2.0
8915,2930599201,2.0
8916,2930599202,3.0
8917,366478073,2.0
8918,366450557,0.0
8919,7822919230,3.0
8920,1409491230,3.0
8921,11414836962,3.0
8922,7822919260,3.0
8923,7822919253,3.0
8924,6327563173,0.0
8925,6327563169,2.0
8926,5778457501,0.0
8927,6327563172,0.0
8928,6327564775,0.0
8929,12120475979,1.0
8930,5108956875,1.0
8931,366477577,1.0
8932,5108956883,1.0
8933,2822151658,1.0
8934,5719079033,0.0
8935,5893932608,2.0
8936,5893932607,2.0
8937,8817803045,2.0
8938,8817803044,2.0
8939,6263969556,0.0
8940,6263969557,0.0
8941,366430300,0.0
8942,5772608659,0.0
8943,366414715,0.0
8944,5765073652,2.0
8945,11235473528,2.0
8946,2146838335,2.0
8947,5765073754,1.0
8948,6252958808,2.0
8949,2079964266,3.0
8950,2079964288,1.0
8951,366379261,1.0
8952,11399978022,1.0
8953,5721820518,3.0
8954,12074868839,3.0
8955,12074868837,3.0
8956,5719079013,0.0
8957,12074868841,3.0
8958,2091954888,3.0
8959,5735306183,3.0
8960,2077773861,2.0
8961,366404401,1.0
8962,366367617,3.0
8963,2077773925,2.0
8964,3771420314,0.0
8965,3771420294,0.0
8966,5769343963,0.0
8967,2495741665,0.0
8968,4213562818,0.0
8969,5743315781,2.0
8970,5743315780,2.0
8971,8370561197,2.0
8972,5742545045,2.0
8973,366457962,2.0
8974,4903632199,1.0
8975,4903632196,1.0
8976,4903664478,1.0
8977,4903632198,1.0
8978,366376504,1.0
8979,4851135950,0.0
8980,366465101,0.0
8981,366449378,3.0
8982,366452443,0.0
8983,1400686954,0.0
8984,3771420269,3.0
8985,3771420271,3.0
8986,3771420272,2.0
8987,4109599342,2.0
8988,3771420266,2.0
8989,2079964237,0.0
8990,10069778448,3.0
8991,8344764554,3.0
8992,8344764553,3.0
8993,8344764551,3.0
8994,2079964012,3.0
8995,2712170840,3.0
8996,2091954877,3.0
8997,5735332144,3.0
8998,3655114319,1.0
8999,4932465910,1.0
9000,4932465911,1.0
9001,4932465945,1.0
9002,4932465670,1.0
9003,4932465672,1.0
9004,5755535145,1.0
9005,5755535143,1.0
9006,2366637697,0.0
9007,366438848,3.0
9008,2214339206,0.0
9009,2495802597,3.0
9010,2495802637,3.0
9011,2495802632,0.0
9012,2495802645,3.0
9013,366421632,3.0
9014,3830454069,2.0
9015,12074954421,0.0
9016,5721938896,0.0
9017,11435593255,0.0
9018,4617886234,0.0
9019,5112594985,2.0
9020,6631011108,3.0
9021,366443267,2.0
9022,12074894069,2.0
9023,2251563381,2.0
9024,5112594936,2.0
9025,4932465922,3.0
9026,4932465928,3.0
9027,4957752180,2.0
9028,2871643855,2.0
9029,366372095,0.0
9030,5725018855,1.0
9031,366429982,1.0
9032,366445720,1.0
9033,366418376,3.0
9034,2077773762,1.0
9035,366373568,2.0
9036,366401235,2.0
9037,2077773980,2.0
9038,2077773905,2.0
9039,5719111823,2.0
9040,5719111826,2.0
9041,5719111825,2.0
9042,4957752163,2.0
9043,3640176497,2.0
9044,2498077593,3.0
9045,1349033432,2.0
9046,5772558123,2.0
9047,6747277436,3.0
9048,1606180428,3.0
9049,3137351506,0.0
9050,3137351503,0.0
9051,3137351565,0.0
9052,3137351520,0.0
9053,3137351507,0.0
9054,5773531751,3.0
9055,5773531755,3.0
9056,5773531756,3.0
9057,5773531750,3.0
9058,5733481802,2.0
9059,9532347066,0.0
9060,9532347065,0.0
9061,6791416067,0.0
9062,11033859347,3.0
9063,10959164467,3.0
9064,5779558893,0.0
9065,1852879601,0.0
9066,1852879556,0.0
9067,5779558888,0.0
9068,5779558892,0.0
9069,5735973839,0.0
9070,5778236343,0.0
9071,5778236342,0.0
9072,5735973835,0.0
9073,5735973834,0.0
9074,8360572432,0.0
9075,8360572433,0.0
9076,5778363375,0.0
9077,8360572430,0.0
9078,5778363373,0.0
9079,1497313053,0.0
9080,1497313057,0.0
9081,5733266067,0.0
9082,5733266074,0.0
9083,1497313058,0.0
9084,5778362648,3.0
9085,5778362650,3.0
9086,5778363053,3.0
9087,5778362647,3.0
9088,366438352,3.0
9089,1276696906,0.0
9090,5737798912,3.0
9091,5740088388,0.0
9092,5737979197,0.0
9093,8704309058,0.0
9094,1774952117,2.0
9095,5740364668,0.0
9096,5740364673,0.0
9097,4952626231,0.0
9098,1774287471,0.0
9099,366450045,3.0
9100,1497255682,3.0
9101,696860102,3.0
9102,1497255677,3.0
9103,366423300,3.0
9104,8348734382,2.0
9105,2955893065,2.0
9106,5767156669,2.0
9107,7931441462,2.0
9108,5764793101,2.0
9109,5763234089,3.0
9110,8813823549,3.0
9111,2351177734,3.0
9112,2351177731,3.0
9113,6334995592,3.0
9114,5337055556,0.0
9115,5337055557,0.0
9116,9546747950,0.0
9117,5337055553,0.0
9118,5337055566,0.0
9119,5772102486,2.0
9120,5737980731,2.0
9121,5737979173,2.0
9122,5737980732,2.0
9123,5737979179,2.0
9124,5733023081,0.0
9125,5733023076,2.0
9126,5733023072,2.0
9127,5733021718,2.0
9128,366418696,2.0
9129,8347550851,0.0
9130,8347770622,0.0
9131,8816687943,0.0
9132,8347750990,0.0
9133,8347550852,0.0
9134,5779523225,3.0
9135,5779523228,3.0
9136,5779523229,3.0
9137,5779523224,3.0
9138,5779523221,3.0
9139,366476094,0.0
9140,366406208,0.0
9141,4639072646,0.0
9142,7822923005,0.0
9143,366446528,2.0
9144,5738206966,1.0
9145,5738206970,3.0
9146,2028465793,3.0
9147,5042605487,1.0
9148,5042605485,0.0
9149,3137351443,0.0
9150,3137351436,0.0
9151,5742544374,0.0
9152,2899917253,0.0
9153,2899917239,0.0
9154,3289232981,0.0
9155,9763328535,0.0
9156,5781828004,0.0
9157,3289232980,0.0
9158,9752625900,0.0
9159,366404331,2.0
9160,5738008502,0.0
9161,5733269523,3.0
9162,5721505919,2.0
9163,5721506126,0.0
9164,3137343111,0.0
9165,11542562493,0.0
9166,10964762835,0.0
9167,3137343110,0.0
9168,3137343109,0.0
9169,366423832,0.0
9170,366450137,0.0
9171,5337055594,0.0
9172,5778236281,0.0
9173,5778236283,0.0
9174,3415439421,0.0
9175,735998182,0.0
9176,3415439858,0.0
9177,2231265590,0.0
9178,10945593410,0.0
9179,9753586289,0.0
9180,8345304797,0.0
9181,9570493489,2.0
9182,366380708,2.0
9183,10943487201,2.0
9184,366467187,1.0
9185,366454649,2.0
9186,2370077639,0.0
9187,2370077637,0.0
9188,366453421,1.0
9189,5772129467,1.0
9190,4050376522,0.0
9191,2026012448,2.0
9192,2026012479,1.0
9193,11169215896,1.0
9194,2026012281,2.0
9195,1780010929,0.0
9196,5772502945,0.0
9197,5500064101,2.0
9198,2032267376,2.0
9199,6772800344,0.0
9200,6754164956,0.0
9201,5778287259,2.0
9202,5778287258,2.0
9203,1992606813,2.0
9204,1992606696,2.0
9205,1992606776,2.0
9206,6757761589,0.0
9207,2366581217,1.0
9208,9800523214,1.0
9209,11400031424,1.0
9210,2366581218,1.0
9211,8349985737,1.0
9212,5814168152,1.0
9213,11383322562,1.0
9214,11383322566,1.0
9215,2167179600,1.0
